instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170824,20170823,183207500,3648.0,0,252140,0.0,0.0,0,0.0,0
rb1805,20170824,20170823,205900500,3642.0,174,252086,6337080.0,3645.0,2,3642.0,27
rb1805,20170824,20170823,210000500,3645.0,356,252030,12968040.0,3645.0,28,3642.0,14
rb1805,20170824,20170823,210001000,3641.0,586,251998,21347300.0,3646.0,1,3640.0,36
rb1805,20170824,20170823,210001500,3640.0,840,252016,30593920.0,3640.0,1,3639.0,38
rb1805,20170824,20170823,210002000,3641.0,976,252094,35550780.0,3643.0,1,3641.0,4
rb1805,20170824,20170823,210002500,3643.0,1004,252086,36570700.0,3646.0,7,3643.0,5
rb1805,20170824,20170823,210003000,3643.0,1090,252078,39703300.0,3644.0,4,3643.0,3
rb1805,20170824,20170823,210003500,3643.0,1198,252042,43637360.0,3641.0,1,3640.0,34
rb1805,20170824,20170823,210004000,3640.0,1408,252052,51280740.0,3642.0,28,3637.0,5
rb1805,20170824,20170823,210004500,3641.0,1508,252088,54921260.0,3641.0,9,3640.0,2
rb1805,20170824,20170823,210005000,3637.0,1614,252088,58778540.0,3639.0,9,3637.0,6
rb1805,20170824,20170823,210005500,3639.0,1780,252106,64817440.0,3640.0,1,3637.0,3
rb1805,20170824,20170823,210006000,3639.0,1836,252156,66855720.0,3640.0,7,3639.0,3
rb1805,20170824,20170823,210006500,3643.0,1878,252162,68385220.0,3643.0,1,3642.0,1
rb1805,20170824,20170823,210007000,3642.0,1922,252168,69987680.0,3642.0,5,3641.0,3
rb1805,20170824,20170823,210007500,3642.0,2154,252248,78432680.0,3642.0,14,3641.0,4
rb1805,20170824,20170823,210008000,3642.0,2192,252254,79816240.0,3641.0,9,3640.0,10
rb1805,20170824,20170823,210008500,3641.0,2216,252246,80690080.0,3641.0,2,3640.0,9
rb1805,20170824,20170823,210009000,3642.0,2238,252254,81491240.0,3643.0,2,3642.0,9
rb1805,20170824,20170823,210009500,3644.0,2246,252260,81782640.0,3645.0,18,3642.0,12
