instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170907,20170906,183453500,3862.0,0,308400,0.0,0.0,0,0.0,0
rb1805,20170907,20170906,205900500,3872.0,322,308446,12467840.0,3873.0,5,3872.0,78
rb1805,20170907,20170906,210000500,3870.0,610,308474,23617340.0,3870.0,53,3869.0,2
rb1805,20170907,20170906,210001000,3873.0,1032,308348,39952040.0,3871.0,1,3870.0,2
rb1805,20170907,20170906,210001500,3872.0,1222,308370,47305620.0,3873.0,14,3872.0,10
rb1805,20170907,20170906,210002000,3870.0,1302,308406,50401420.0,3871.0,38,3867.0,2
rb1805,20170907,20170906,210002500,3870.0,1332,308400,51562120.0,3870.0,75,3868.0,4
rb1805,20170907,20170906,210003000,3869.0,1506,308392,58295760.0,3870.0,16,3869.0,3
rb1805,20170907,20170906,210003500,3867.0,1562,308388,60462100.0,3869.0,4,3867.0,18
rb1805,20170907,20170906,210004000,3866.0,1808,308526,69971540.0,3867.0,8,3864.0,6
rb1805,20170907,20170906,210004500,3866.0,1874,308558,72523340.0,3866.0,1,3865.0,16
rb1805,20170907,20170906,210005000,3865.0,2014,308596,77932500.0,3865.0,37,3864.0,2
rb1805,20170907,20170906,210005500,3864.0,2042,308616,79014420.0,3864.0,5,3862.0,8
rb1805,20170907,20170906,210006000,3864.0,2076,308612,80328000.0,3864.0,6,3862.0,11
rb1805,20170907,20170906,210006500,3862.0,2162,308650,83648700.0,3862.0,6,3861.0,1
rb1805,20170907,20170906,210007000,3863.0,2266,308608,87663940.0,3863.0,8,3862.0,3
rb1805,20170907,20170906,210007500,3860.0,2290,308618,88590740.0,3860.0,69,3859.0,17
rb1805,20170907,20170906,210008000,3860.0,2410,308574,93222400.0,3860.0,28,3858.0,15
rb1805,20170907,20170906,210008500,3863.0,2626,308620,101561300.0,3864.0,40,3863.0,6
rb1805,20170907,20170906,210009000,3863.0,2678,308648,103569940.0,3863.0,3,3861.0,19
rb1805,20170907,20170906,210009500,3861.0,2722,308650,105269380.0,3863.0,5,3861.0,2
rb1805,20170907,20170906,210010000,3863.0,2772,308650,107200540.0,3863.0,10,3862.0,1
rb1805,20170907,20170906,210010500,3862.0,2834,308704,109595180.0,3862.0,60,3861.0,14
rb1805,20170907,20170906,210011000,3861.0,2892,308742,111834380.0,3861.0,13,3860.0,45
rb1805,20170907,20170906,210011500,3862.0,2996,308790,115850320.0,3862.0,142,3861.0,70
rb1805,20170907,20170906,210012000,3861.0,3330,308790,128749360.0,3863.0,6,3862.0,1
rb1805,20170907,20170906,210012500,3863.0,3348,308790,129444700.0,3864.0,20,3863.0,45
rb1805,20170907,20170906,210013000,3864.0,3418,308832,132149500.0,3865.0,35,3864.0,7
rb1805,20170907,20170906,210013500,3864.0,3472,308866,134236540.0,3866.0,10,3865.0,1
rb1805,20170907,20170906,210014000,3866.0,3510,308902,135705440.0,3867.0,22,3866.0,4
rb1805,20170907,20170906,210014500,3867.0,3544,308920,137020060.0,3867.0,28,3866.0,49
rb1805,20170907,20170906,210015000,3867.0,3642,308922,140809660.0,3867.0,2,3866.0,51
rb1805,20170907,20170906,210015500,3869.0,3658,308918,141428540.0,3869.0,3,3867.0,20
rb1805,20170907,20170906,210016000,3867.0,3710,308884,143439460.0,3868.0,17,3867.0,18
rb1805,20170907,20170906,210016500,3869.0,3924,308996,151714260.0,3869.0,1,3867.0,58
rb1805,20170907,20170906,210017000,3867.0,4058,309128,156896040.0,3867.0,36,3866.0,3
rb1805,20170907,20170906,210017500,3867.0,4112,309130,158984100.0,3867.0,17,3866.0,1
rb1805,20170907,20170906,210018000,3867.0,4152,309154,160530800.0,3868.0,6,3867.0,3
rb1805,20170907,20170906,210018500,3868.0,4160,309154,160840220.0,3868.0,4,3867.0,10
rb1805,20170907,20170906,210019000,3868.0,4198,309136,162309740.0,3867.0,6,3866.0,14
rb1805,20170907,20170906,210019500,3866.0,4230,309136,163546920.0,3866.0,3,3865.0,12
rb1805,20170907,20170906,210020000,3866.0,4240,309138,163933520.0,3867.0,18,3866.0,6
rb1805,20170907,20170906,210020500,3867.0,4294,309102,166021740.0,3868.0,21,3867.0,5
rb1805,20170907,20170906,210021000,3868.0,4318,309104,166949840.0,3867.0,24,3866.0,23
rb1805,20170907,20170906,210021500,3866.0,4332,309110,167491100.0,3867.0,23,3866.0,23
rb1805,20170907,20170906,210022000,3867.0,4388,309158,169656620.0,3868.0,26,3867.0,7
rb1805,20170907,20170906,210022500,3867.0,4508,309144,174296720.0,3867.0,22,3866.0,11
rb1805,20170907,20170906,210023000,3867.0,4618,309110,178551000.0,3868.0,5,3867.0,25
rb1805,20170907,20170906,210023500,3867.0,4650,309124,179788740.0,3869.0,16,3867.0,36
rb1805,20170907,20170906,210024000,3867.0,4704,309168,181877000.0,3868.0,4,3867.0,29
rb1805,20170907,20170906,210024500,3867.0,4724,309174,182650580.0,3869.0,33,3867.0,30
rb1805,20170907,20170906,210025000,3867.0,4796,309184,185434760.0,3867.0,43,3866.0,25
rb1805,20170907,20170906,210025500,3867.0,4804,309186,185744080.0,3867.0,46,3866.0,23
rb1805,20170907,20170906,210026000,3867.0,4836,309192,186981480.0,3867.0,34,3866.0,11
rb1805,20170907,20170906,210026500,3867.0,4878,309208,188605280.0,3867.0,67,3865.0,19
rb1805,20170907,20170906,210027000,3867.0,4888,309214,188991980.0,3867.0,43,3866.0,1
rb1805,20170907,20170906,210027500,3867.0,4926,309238,190461020.0,3867.0,36,3865.0,9
rb1805,20170907,20170906,210028000,3866.0,4984,309210,192703860.0,3868.0,23,3866.0,11
rb1805,20170907,20170906,210028500,3867.0,4990,309216,192935880.0,3868.0,24,3867.0,3
rb1805,20170907,20170906,210029000,3867.0,5012,309222,193786700.0,3868.0,21,3867.0,48
rb1805,20170907,20170906,210029500,3867.0,5064,309196,195797960.0,3869.0,39,3868.0,8
rb1805,20170907,20170906,210030000,3867.0,5068,309196,195952640.0,3869.0,37,3868.0,48
rb1805,20170907,20170906,210030500,3868.0,5096,309210,197035700.0,3869.0,17,3868.0,36
rb1805,20170907,20170906,210031000,3868.0,5122,309216,198041380.0,3869.0,17,3868.0,29
rb1805,20170907,20170906,210031500,3869.0,5134,309228,198505660.0,3869.0,13,3868.0,7
rb1805,20170907,20170906,210032000,3868.0,5146,309224,198969920.0,3869.0,29,3868.0,29
rb1805,20170907,20170906,210032500,3868.0,5220,309210,201832220.0,3868.0,32,3867.0,56
rb1805,20170907,20170906,210033000,3869.0,5372,309134,207712420.0,3870.0,41,3869.0,11
rb1805,20170907,20170906,210033500,3867.0,5582,309292,215833820.0,3868.0,14,3866.0,77
rb1805,20170907,20170906,210034000,3868.0,5628,309306,217612980.0,3868.0,22,3867.0,1
rb1805,20170907,20170906,210034500,3868.0,5670,309336,219237440.0,3867.0,1,3866.0,81
rb1805,20170907,20170906,210035000,3867.0,5690,309330,220010680.0,3867.0,21,3866.0,69
rb1805,20170907,20170906,210035500,3866.0,5744,309324,222098580.0,3867.0,23,3866.0,61
rb1805,20170907,20170906,210036000,3867.0,5894,309204,227899080.0,3868.0,4,3867.0,4
rb1805,20170907,20170906,210036500,3867.0,5954,309182,230220320.0,3870.0,79,3867.0,11
rb1805,20170907,20170906,210037000,3867.0,6022,309226,232849980.0,3867.0,30,3866.0,56
rb1805,20170907,20170906,210037500,3867.0,6100,309264,235866240.0,3869.0,5,3867.0,24
rb1805,20170907,20170906,210038000,3867.0,6106,309266,236098300.0,3869.0,11,3867.0,28
rb1805,20170907,20170906,210038500,3868.0,6176,309230,238805460.0,3868.0,18,3867.0,17
rb1805,20170907,20170906,210039000,3868.0,6182,309232,239037520.0,3868.0,23,3867.0,22
rb1805,20170907,20170906,210039500,3868.0,6288,309190,243138180.0,3869.0,7,3867.0,31
rb1805,20170907,20170906,210040000,3868.0,6318,309184,244298760.0,3870.0,91,3867.0,31
rb1805,20170907,20170906,210040500,3869.0,6320,309184,244376140.0,3869.0,3,3868.0,22
rb1805,20170907,20170906,210041000,3868.0,6324,309188,244530860.0,3869.0,3,3868.0,20
rb1805,20170907,20170906,210041500,3868.0,6370,309190,246310180.0,3869.0,4,3868.0,11
rb1805,20170907,20170906,210042000,3869.0,6384,309194,246851840.0,3869.0,3,3868.0,15
rb1805,20170907,20170906,210042500,3868.0,6396,309194,247316100.0,3869.0,10,3868.0,19
rb1805,20170907,20170906,210043000,3869.0,6758,308962,261326800.0,3870.0,13,3869.0,29
rb1805,20170907,20170906,210043500,3869.0,6770,308964,261791120.0,3870.0,11,3869.0,28
rb1805,20170907,20170906,210044000,3870.0,6800,308942,262952100.0,3872.0,89,3871.0,2
rb1805,20170907,20170906,210044500,3870.0,6944,308886,268526240.0,3871.0,33,3870.0,10
rb1805,20170907,20170906,210045000,3870.0,6966,308870,269377640.0,3870.0,40,3869.0,23
rb1805,20170907,20170906,210045500,3869.0,7034,308916,272008680.0,3869.0,98,3868.0,13
rb1805,20170907,20170906,210046000,3868.0,7072,308916,273478500.0,3868.0,44,3867.0,64
rb1805,20170907,20170906,210046500,3869.0,7096,308912,274407020.0,3868.0,5,3867.0,69
rb1805,20170907,20170906,210047000,3869.0,7110,308906,274948580.0,3869.0,89,3868.0,14
rb1805,20170907,20170906,210047500,3868.0,7122,308906,275412840.0,3869.0,84,3868.0,13
rb1805,20170907,20170906,210048000,3869.0,7128,308902,275644960.0,3869.0,83,3868.0,27
rb1805,20170907,20170906,210048500,3869.0,7218,308814,279127060.0,3869.0,38,3868.0,35
rb1805,20170907,20170906,210049000,3871.0,7402,308848,286247680.0,3871.0,3,3869.0,131
rb1805,20170907,20170906,210049500,3871.0,7416,308848,286789600.0,3871.0,3,3870.0,15
rb1805,20170907,20170906,210050000,3870.0,7472,308852,288956800.0,3870.0,35,3869.0,37
rb1805,20170907,20170906,210050500,3869.0,7536,308872,291433420.0,3871.0,12,3869.0,21
rb1805,20170907,20170906,210051000,3869.0,7538,308874,291510800.0,3871.0,18,3870.0,70
rb1805,20170907,20170906,210051500,3870.0,7548,308880,291897820.0,3871.0,7,3870.0,67
rb1805,20170907,20170906,210052000,3872.0,7656,308838,296079220.0,3872.0,34,3871.0,3
rb1805,20170907,20170906,210052500,3872.0,7682,308852,297085780.0,3872.0,29,3870.0,74
rb1805,20170907,20170906,210053000,3871.0,7686,308852,297240600.0,3872.0,31,3871.0,3
rb1805,20170907,20170906,210053500,3871.0,7710,308862,298169700.0,3872.0,29,3871.0,1
rb1805,20170907,20170906,210054000,3870.0,7722,308864,298634240.0,3872.0,36,3870.0,66
rb1805,20170907,20170906,210054500,3870.0,7726,308864,298789060.0,3871.0,22,3870.0,65
rb1805,20170907,20170906,210055000,3870.0,7770,308874,300492100.0,3871.0,11,3870.0,59
rb1805,20170907,20170906,210055500,3872.0,7796,308860,301498580.0,3872.0,41,3871.0,21
rb1805,20170907,20170906,210056000,3871.0,7884,308850,304905020.0,3871.0,22,3870.0,58
rb1805,20170907,20170906,210056500,3871.0,7910,308868,305911420.0,3871.0,12,3870.0,61
rb1805,20170907,20170906,210057000,3871.0,7910,308868,305911420.0,3871.0,12,3870.0,64
rb1805,20170907,20170906,210057500,3870.0,7920,308878,306298420.0,3871.0,19,3870.0,59
rb1805,20170907,20170906,210058000,3871.0,7928,308886,306608100.0,3871.0,18,3870.0,75
rb1805,20170907,20170906,210058500,3871.0,7936,308890,306917780.0,3871.0,14,3870.0,127
rb1805,20170907,20170906,210059000,3870.0,8202,308884,317212040.0,3870.0,78,3869.0,29
rb1805,20170907,20170906,210059500,3869.0,8228,308884,318218160.0,3870.0,74,3869.0,25
rb1805,20170907,20170906,210100000,3870.0,8230,308884,318295560.0,3870.0,74,3869.0,25
rb1805,20170907,20170906,210100500,3870.0,8342,308840,322629640.0,3870.0,94,3869.0,8
rb1805,20170907,20170906,210101000,3869.0,8416,308810,325493280.0,3870.0,66,3869.0,8
rb1805,20170907,20170906,210101500,3869.0,8428,308800,325957560.0,3870.0,75,3869.0,1
rb1805,20170907,20170906,210102000,3870.0,8566,308706,331298140.0,3871.0,35,3870.0,28
rb1805,20170907,20170906,210102500,3870.0,8570,308704,331452940.0,3871.0,38,3870.0,27
rb1805,20170907,20170906,210103000,3870.0,8644,308708,334316740.0,3870.0,17,3869.0,45
rb1805,20170907,20170906,210103500,3870.0,8686,308704,335942140.0,3871.0,52,3870.0,25
rb1805,20170907,20170906,210104000,3870.0,8760,308712,338806140.0,3871.0,24,3869.0,35
rb1805,20170907,20170906,210104500,3871.0,8778,308712,339502920.0,3871.0,15,3870.0,18
rb1805,20170907,20170906,210105000,3870.0,8804,308714,340509260.0,3871.0,9,3870.0,104
rb1805,20170907,20170906,210105500,3871.0,8842,308720,341980240.0,3872.0,57,3871.0,42
rb1805,20170907,20170906,210106000,3872.0,8954,308708,346316820.0,3872.0,6,3871.0,53
rb1805,20170907,20170906,210106500,3873.0,9064,308746,350576900.0,3874.0,20,3872.0,71
rb1805,20170907,20170906,210107000,3874.0,9146,308788,353753320.0,3875.0,86,3874.0,9
rb1805,20170907,20170906,210107500,3875.0,9476,308906,366542720.0,3877.0,31,3875.0,96
rb1805,20170907,20170906,210108000,3878.0,9634,308856,372668820.0,3878.0,8,3877.0,1
rb1805,20170907,20170906,210108500,3879.0,9880,308752,382211360.0,3880.0,95,3879.0,2
rb1805,20170907,20170906,210109000,3878.0,10072,308718,389658680.0,3879.0,4,3878.0,30
rb1805,20170907,20170906,210109500,3878.0,10192,308732,394312900.0,3879.0,142,3878.0,4
rb1805,20170907,20170906,210110000,3877.0,10248,308738,396484460.0,3878.0,29,3877.0,46
rb1805,20170907,20170906,210110500,3878.0,10270,308742,397337560.0,3878.0,22,3877.0,43
rb1805,20170907,20170906,210111000,3877.0,10350,308796,400439140.0,3877.0,9,3876.0,18
rb1805,20170907,20170906,210111500,3877.0,10380,308790,401602160.0,3878.0,53,3877.0,4
rb1805,20170907,20170906,210112000,3878.0,10440,308826,403928760.0,3878.0,54,3875.0,52
rb1805,20170907,20170906,210112500,3877.0,10458,308822,404626760.0,3878.0,61,3876.0,6
rb1805,20170907,20170906,210113000,3878.0,10462,308824,404781860.0,3878.0,73,3876.0,6
rb1805,20170907,20170906,210113500,3877.0,10472,308828,405169620.0,3878.0,87,3876.0,8
rb1805,20170907,20170906,210114000,3876.0,10484,308840,405634820.0,3877.0,2,3876.0,10
rb1805,20170907,20170906,210114500,3877.0,10496,308834,406100000.0,3877.0,8,3876.0,1
rb1805,20170907,20170906,210115000,3877.0,10502,308834,406332600.0,3876.0,1,3875.0,54
rb1805,20170907,20170906,210115500,3877.0,10534,308838,407573200.0,3877.0,27,3876.0,35
rb1805,20170907,20170906,210116000,3876.0,10550,308840,408193380.0,3877.0,44,3876.0,29
rb1805,20170907,20170906,210116500,3877.0,10562,308848,408658540.0,3877.0,35,3876.0,26
rb1805,20170907,20170906,210117000,3876.0,10568,308848,408891100.0,3877.0,49,3876.0,25
rb1805,20170907,20170906,210117500,3877.0,10632,308810,411371800.0,3877.0,47,3876.0,3
rb1805,20170907,20170906,210118000,3878.0,10740,308722,415558900.0,3878.0,68,3877.0,14
rb1805,20170907,20170906,210118500,3877.0,10756,308712,416179220.0,3878.0,68,3877.0,9
rb1805,20170907,20170906,210119000,3878.0,10766,308712,416566960.0,3878.0,65,3877.0,26
rb1805,20170907,20170906,210119500,3876.0,11008,308654,425949360.0,3878.0,19,3876.0,10
rb1805,20170907,20170906,210120000,3878.0,11046,308670,427423000.0,3879.0,78,3878.0,5
rb1805,20170907,20170906,210120500,3879.0,11070,308668,428353940.0,3879.0,67,3878.0,12
rb1805,20170907,20170906,210121000,3878.0,11184,308674,432775860.0,3879.0,17,3878.0,12
rb1805,20170907,20170906,210121500,3879.0,11200,308674,433396360.0,3879.0,16,3878.0,24
rb1805,20170907,20170906,210122000,3879.0,11248,308632,435258260.0,3880.0,106,3879.0,29
rb1805,20170907,20170906,210122500,3878.0,11344,308590,438982020.0,3879.0,68,3878.0,20
rb1805,20170907,20170906,210123000,3878.0,11360,308584,439602600.0,3879.0,159,3878.0,17
rb1805,20170907,20170906,210123500,3878.0,11440,308620,442704960.0,3879.0,159,3878.0,10
rb1805,20170907,20170906,210124000,3877.0,11478,308596,444178500.0,3878.0,27,3877.0,8
rb1805,20170907,20170906,210124500,3878.0,11540,308620,446582860.0,3878.0,4,3877.0,13
rb1805,20170907,20170906,210125000,3878.0,11564,308620,447513500.0,3878.0,8,3877.0,9
rb1805,20170907,20170906,210125500,3878.0,11656,308540,451081960.0,3879.0,134,3877.0,10
rb1805,20170907,20170906,210126000,3878.0,11670,308540,451624960.0,3879.0,121,3878.0,17
rb1805,20170907,20170906,210126500,3879.0,11702,308562,452865940.0,3879.0,120,3878.0,6
rb1805,20170907,20170906,210127000,3878.0,11708,308562,453098620.0,3879.0,123,3878.0,3
rb1805,20170907,20170906,210127500,3878.0,11726,308578,453796680.0,3879.0,122,3878.0,6
rb1805,20170907,20170906,210128000,3878.0,11736,308582,454184500.0,3879.0,128,3878.0,2
rb1805,20170907,20170906,210128500,3878.0,11758,308572,455037840.0,3878.0,4,3877.0,37
rb1805,20170907,20170906,210129000,3878.0,11790,308584,456278880.0,3879.0,118,3878.0,11
rb1805,20170907,20170906,210129500,3879.0,11840,308544,458218280.0,3879.0,111,3878.0,8
rb1805,20170907,20170906,210130000,3877.0,11988,308452,463958300.0,3879.0,64,3877.0,30
rb1805,20170907,20170906,210130500,3876.0,12022,308468,465276500.0,3878.0,1,3877.0,3
rb1805,20170907,20170906,210131000,3877.0,12032,308470,465664280.0,3878.0,8,3877.0,3
rb1805,20170907,20170906,210131500,3878.0,12042,308472,466052040.0,3878.0,18,3877.0,1
rb1805,20170907,20170906,210132000,3876.0,12048,308474,466284620.0,3878.0,23,3876.0,9
rb1805,20170907,20170906,210132500,3877.0,12084,308456,467680100.0,3876.0,1,3875.0,78
rb1805,20170907,20170906,210133000,3877.0,12100,308448,468300360.0,3877.0,17,3876.0,50
rb1805,20170907,20170906,210133500,3877.0,12128,308450,469385900.0,3877.0,3,3876.0,9
rb1805,20170907,20170906,210134000,3876.0,12140,308454,469851100.0,3878.0,49,3876.0,29
rb1805,20170907,20170906,210134500,3876.0,12162,308450,470704100.0,3878.0,41,3876.0,52
rb1805,20170907,20170906,210135000,3878.0,12172,308456,471091880.0,3878.0,40,3877.0,15
rb1805,20170907,20170906,210135500,3877.0,12208,308456,472487600.0,3877.0,1,3876.0,32
rb1805,20170907,20170906,210136000,3878.0,12220,308458,472952940.0,3878.0,37,3877.0,1
rb1805,20170907,20170906,210136500,3877.0,12232,308460,473418200.0,3878.0,35,3876.0,49
rb1805,20170907,20170906,210137000,3876.0,12264,308456,474658700.0,3877.0,7,3876.0,26
rb1805,20170907,20170906,210137500,3876.0,12274,308456,475046300.0,3877.0,14,3876.0,21
rb1805,20170907,20170906,210138000,3876.0,12282,308456,475356420.0,3877.0,19,3876.0,20
rb1805,20170907,20170906,210138500,3877.0,12288,308456,475589040.0,3877.0,21,3876.0,20
rb1805,20170907,20170906,210139000,3876.0,12328,308438,477139440.0,3876.0,81,3875.0,81
rb1805,20170907,20170906,210139500,3877.0,12552,308440,485822260.0,3878.0,46,3875.0,91
rb1805,20170907,20170906,210140000,3877.0,12556,308442,485977340.0,3878.0,47,3877.0,14
rb1805,20170907,20170906,210140500,3877.0,12564,308448,486287520.0,3878.0,40,3877.0,18
rb1805,20170907,20170906,210141000,3877.0,12572,308454,486597680.0,3878.0,41,3877.0,15
rb1805,20170907,20170906,210141500,3876.0,12608,308482,487993360.0,3877.0,24,3876.0,5
rb1805,20170907,20170906,210142000,3876.0,12620,308476,488458500.0,3877.0,23,3875.0,90
rb1805,20170907,20170906,210142500,3877.0,12632,308488,488923720.0,3877.0,20,3876.0,42
rb1805,20170907,20170906,210143000,3877.0,12636,308492,489078800.0,3877.0,26,3876.0,43
rb1805,20170907,20170906,210143500,3877.0,12640,308492,489233860.0,3877.0,29,3876.0,43
rb1805,20170907,20170906,210144000,3877.0,12660,308490,490009240.0,3877.0,20,3876.0,42
rb1805,20170907,20170906,210144500,3877.0,12718,308486,492257820.0,3878.0,39,3877.0,14
rb1805,20170907,20170906,210145000,3876.0,12804,308426,495591460.0,3877.0,2,3876.0,10
rb1805,20170907,20170906,210145500,3877.0,12820,308416,496211780.0,3878.0,39,3877.0,5
rb1805,20170907,20170906,210146000,3877.0,12834,308416,496754560.0,3878.0,39,3876.0,21
rb1805,20170907,20170906,210146500,3877.0,12840,308416,496987180.0,3877.0,15,3876.0,26
rb1805,20170907,20170906,210147000,3877.0,12846,308414,497219800.0,3877.0,32,3876.0,26
rb1805,20170907,20170906,210147500,3876.0,12850,308410,497374840.0,3877.0,38,3876.0,34
rb1805,20170907,20170906,210148000,3876.0,12850,308410,497374840.0,3877.0,41,3876.0,29
rb1805,20170907,20170906,210148500,3877.0,12852,308410,497452380.0,3877.0,40,3876.0,30
rb1805,20170907,20170906,210149000,3877.0,12870,308408,498150240.0,3877.0,33,3876.0,30
rb1805,20170907,20170906,210149500,3877.0,12874,308406,498305300.0,3877.0,32,3876.0,38
rb1805,20170907,20170906,210150000,3877.0,12916,308408,499933640.0,3877.0,12,3876.0,39
rb1805,20170907,20170906,210150500,3877.0,12966,308398,501872140.0,3878.0,39,3877.0,47
rb1805,20170907,20170906,210151000,3877.0,12966,308398,501872140.0,3878.0,38,3877.0,39
rb1805,20170907,20170906,210151500,3877.0,13008,308428,503500880.0,3878.0,18,3877.0,25
rb1805,20170907,20170906,210152000,3878.0,13094,308456,506835440.0,3878.0,14,3877.0,1
rb1805,20170907,20170906,210152500,3876.0,13118,308464,507765720.0,3877.0,6,3876.0,38
rb1805,20170907,20170906,210153000,3877.0,13124,308464,507998340.0,3877.0,9,3876.0,39
rb1805,20170907,20170906,210153500,3877.0,13130,308462,508230960.0,3878.0,46,3877.0,1
rb1805,20170907,20170906,210154000,3877.0,13132,308460,508308500.0,3878.0,39,3876.0,39
rb1805,20170907,20170906,210154500,3877.0,13136,308460,508463580.0,3878.0,34,3877.0,8
rb1805,20170907,20170906,210155000,3878.0,13220,308480,511721100.0,3879.0,264,3878.0,20
rb1805,20170907,20170906,210155500,3878.0,13238,308480,512419140.0,3879.0,271,3878.0,11
rb1805,20170907,20170906,210156000,3878.0,13248,308488,512806940.0,3879.0,271,3878.0,9
rb1805,20170907,20170906,210156500,3879.0,13252,308488,512962100.0,3879.0,262,3878.0,9
rb1805,20170907,20170906,210157000,3878.0,13262,308494,513349900.0,3879.0,262,3878.0,4
rb1805,20170907,20170906,210157500,3878.0,13270,308496,513660140.0,3878.0,9,3877.0,65
rb1805,20170907,20170906,210158000,3879.0,13290,308494,514435760.0,3879.0,262,3878.0,2
rb1805,20170907,20170906,210158500,3878.0,13292,308496,514513320.0,3879.0,262,3878.0,3
rb1805,20170907,20170906,210159000,3878.0,13300,308500,514823560.0,3878.0,11,3877.0,54
rb1805,20170907,20170906,210159500,3878.0,13412,308546,519165960.0,3878.0,14,3877.0,6
rb1805,20170907,20170906,210200000,3877.0,13428,308560,519786280.0,3877.0,24,3876.0,42
rb1805,20170907,20170906,210200500,3876.0,13516,308542,523197160.0,3876.0,6,3875.0,124
