instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170626,20170623,183047500,2872.0,0,79978,0.0,0.0,0,0.0,0
rb1805,20170626,20170623,205900500,2872.0,12,79966,344640.0,2876.0,1,2870.0,6
rb1805,20170626,20170623,210000500,2875.0,22,79964,631780.0,2875.0,7,2870.0,4
rb1805,20170626,20170623,210001000,2870.0,24,79966,689180.0,2875.0,8,2870.0,3
rb1805,20170626,20170623,210001500,2870.0,24,79966,689180.0,2875.0,8,2870.0,3
rb1805,20170626,20170623,210002000,2870.0,24,79966,689180.0,2873.0,2,2870.0,3
rb1805,20170626,20170623,210002500,2870.0,24,79966,689180.0,2875.0,8,2870.0,3
rb1805,20170626,20170623,210003500,2875.0,26,79964,746680.0,2875.0,7,2871.0,12
rb1805,20170626,20170623,210004000,2875.0,32,79958,919180.0,2875.0,4,2870.0,3
rb1805,20170626,20170623,210004500,2875.0,32,79958,919180.0,2875.0,4,2872.0,9
rb1805,20170626,20170623,210005000,2875.0,32,79958,919180.0,2875.0,4,2872.0,9
rb1805,20170626,20170623,210005500,2875.0,32,79958,919180.0,2875.0,4,2872.0,9
rb1805,20170626,20170623,210006000,2875.0,32,79958,919180.0,2875.0,4,2872.0,9
rb1805,20170626,20170623,210008500,2872.0,34,79956,976620.0,2875.0,4,2872.0,8
rb1805,20170626,20170623,210009000,2872.0,34,79956,976620.0,2875.0,4,2872.0,8
rb1805,20170626,20170623,210009500,2872.0,34,79956,976620.0,2875.0,4,2872.0,8
rb1805,20170626,20170623,210011500,2872.0,34,79956,976620.0,2875.0,7,2872.0,8
rb1805,20170626,20170623,210012000,2872.0,36,79954,1034060.0,2874.0,1,2872.0,7
rb1805,20170626,20170623,210012500,2872.0,42,79952,1206420.0,2874.0,3,2870.0,3
rb1805,20170626,20170623,210013000,2872.0,42,79952,1206420.0,2874.0,3,2873.0,3
rb1805,20170626,20170623,210014500,2873.0,44,79952,1263880.0,2874.0,6,2873.0,2
rb1805,20170626,20170623,210015000,2873.0,44,79952,1263880.0,2874.0,6,2870.0,3
rb1805,20170626,20170623,210015500,2873.0,44,79952,1263880.0,2874.0,3,2871.0,5
rb1805,20170626,20170623,210016000,2873.0,44,79952,1263880.0,2874.0,6,2871.0,5
rb1805,20170626,20170623,210016500,2873.0,44,79952,1263880.0,2874.0,6,2871.0,5
rb1805,20170626,20170623,210017000,2873.0,44,79952,1263880.0,2874.0,6,2871.0,5
rb1805,20170626,20170623,210017500,2873.0,44,79952,1263880.0,2874.0,6,2872.0,2
