instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170602,20170601,183350500,2742.0,0,60590,0.0,0.0,0,0.0,0
rb1805,20170602,20170601,205900500,2747.0,10,60582,274700.0,2747.0,1,2740.0,6
rb1805,20170602,20170601,210000500,2747.0,16,60578,439520.0,2748.0,7,2747.0,2
rb1805,20170602,20170601,210001000,2747.0,20,60578,549400.0,2748.0,5,2741.0,1
rb1805,20170602,20170601,210001500,2747.0,20,60578,549400.0,2747.0,1,2741.0,1
rb1805,20170602,20170601,210002000,2747.0,20,60578,549400.0,2747.0,2,2741.0,1
rb1805,20170602,20170601,210002500,2747.0,20,60578,549400.0,2746.0,2,2742.0,5
rb1805,20170602,20170601,210003000,2747.0,20,60578,549400.0,2747.0,3,2743.0,2
rb1805,20170602,20170601,210003500,2747.0,20,60578,549400.0,2747.0,3,2743.0,10
rb1805,20170602,20170601,210004000,2747.0,20,60578,549400.0,2747.0,3,2743.0,2
rb1805,20170602,20170601,210004500,2747.0,20,60578,549400.0,2746.0,2,2742.0,3
rb1805,20170602,20170601,210005500,2747.0,20,60578,549400.0,2746.0,2,2742.0,3
rb1805,20170602,20170601,210006000,2747.0,20,60578,549400.0,2746.0,2,2743.0,1
rb1805,20170602,20170601,210006500,2747.0,20,60578,549400.0,2746.0,2,2743.0,1
rb1805,20170602,20170601,210007000,2747.0,20,60578,549400.0,2745.0,1,2742.0,3
rb1805,20170602,20170601,210007500,2747.0,20,60578,549400.0,2745.0,3,2742.0,3
rb1805,20170602,20170601,210008000,2747.0,20,60578,549400.0,2745.0,3,2742.0,3
rb1805,20170602,20170601,210008500,2747.0,20,60578,549400.0,2746.0,2,2743.0,1
rb1805,20170602,20170601,210009000,2747.0,20,60578,549400.0,2747.0,4,2743.0,3
rb1805,20170602,20170601,210009500,2747.0,20,60578,549400.0,2747.0,4,2743.0,3
rb1805,20170602,20170601,210010500,2747.0,20,60578,549400.0,2747.0,4,2743.0,3
rb1805,20170602,20170601,210011000,2747.0,20,60578,549400.0,2746.0,1,2743.0,2
rb1805,20170602,20170601,210011500,2747.0,20,60578,549400.0,2746.0,3,2742.0,3
rb1805,20170602,20170601,210012000,2747.0,20,60578,549400.0,2746.0,3,2742.0,3
rb1805,20170602,20170601,210012500,2747.0,20,60578,549400.0,2746.0,3,2742.0,3
rb1805,20170602,20170601,210013000,2747.0,20,60578,549400.0,2746.0,3,2742.0,4
rb1805,20170602,20170601,210014000,2747.0,20,60578,549400.0,2746.0,3,2742.0,4
rb1805,20170602,20170601,210014500,2747.0,20,60578,549400.0,2746.0,3,2743.0,2
rb1805,20170602,20170601,210015000,2747.0,20,60578,549400.0,2746.0,3,2743.0,2
rb1805,20170602,20170601,210015500,2746.0,22,60580,604320.0,2746.0,1,2744.0,1
rb1805,20170602,20170601,210016000,2746.0,22,60580,604320.0,2747.0,4,2744.0,3
rb1805,20170602,20170601,210016500,2746.0,22,60580,604320.0,2746.0,1,2744.0,2
rb1805,20170602,20170601,210017000,2746.0,22,60580,604320.0,2746.0,3,2743.0,2
rb1805,20170602,20170601,210017500,2746.0,22,60580,604320.0,2746.0,2,2744.0,1
rb1805,20170602,20170601,210018000,2746.0,22,60580,604320.0,2747.0,5,2744.0,3
rb1805,20170602,20170601,210018500,2746.0,22,60580,604320.0,2746.0,1,2743.0,2
rb1805,20170602,20170601,210019000,2746.0,22,60580,604320.0,2746.0,3,2742.0,4
rb1805,20170602,20170601,210019500,2746.0,22,60580,604320.0,2746.0,3,2742.0,4
rb1805,20170602,20170601,210020000,2746.0,30,60586,824000.0,2747.0,3,2746.0,1
rb1805,20170602,20170601,210020500,2746.0,32,60588,878920.0,2746.0,2,2745.0,1
rb1805,20170602,20170601,210021000,2746.0,32,60588,878920.0,2747.0,3,2745.0,1
rb1805,20170602,20170601,210021500,2746.0,32,60588,878920.0,2747.0,3,2745.0,3
rb1805,20170602,20170601,210022000,2746.0,32,60588,878920.0,2747.0,3,2745.0,3
rb1805,20170602,20170601,210022500,2745.0,36,60586,988720.0,2747.0,3,2745.0,1
rb1805,20170602,20170601,210023000,2745.0,36,60586,988720.0,2747.0,10,2743.0,2
rb1805,20170602,20170601,210023500,2745.0,36,60586,988720.0,2746.0,1,2743.0,2
rb1805,20170602,20170601,210024000,2745.0,36,60586,988720.0,2746.0,2,2743.0,2
rb1805,20170602,20170601,210024500,2745.0,36,60586,988720.0,2746.0,2,2743.0,2
rb1805,20170602,20170601,210026000,2745.0,36,60586,988720.0,2746.0,2,2742.0,4
rb1805,20170602,20170601,210026500,2745.0,36,60586,988720.0,2746.0,2,2742.0,4
rb1805,20170602,20170601,210027000,2745.0,36,60586,988720.0,2745.0,1,2742.0,4
rb1805,20170602,20170601,210028000,2745.0,36,60586,988720.0,2745.0,1,2742.0,3
rb1805,20170602,20170601,210029500,2745.0,36,60586,988720.0,2745.0,1,2742.0,1
rb1805,20170602,20170601,210030000,2745.0,36,60586,988720.0,2745.0,1,2742.0,1
rb1805,20170602,20170601,210030500,2745.0,36,60586,988720.0,2745.0,2,2742.0,1
rb1805,20170602,20170601,210031000,2745.0,36,60586,988720.0,2744.0,1,2742.0,1
rb1805,20170602,20170601,210031500,2745.0,36,60586,988720.0,2744.0,1,2742.0,1
rb1805,20170602,20170601,210032000,2745.0,36,60586,988720.0,2744.0,1,2742.0,1
rb1805,20170602,20170601,210032500,2745.0,36,60586,988720.0,2744.0,1,2742.0,1
rb1805,20170602,20170601,210033500,2742.0,38,60588,1043560.0,2742.0,1,2741.0,1
rb1805,20170602,20170601,210034000,2742.0,38,60588,1043560.0,2743.0,2,2741.0,1
rb1805,20170602,20170601,210034500,2742.0,38,60588,1043560.0,2744.0,1,2741.0,1
rb1805,20170602,20170601,210035000,2742.0,38,60588,1043560.0,2744.0,1,2742.0,2
rb1805,20170602,20170601,210035500,2742.0,42,60592,1153240.0,2742.0,1,2741.0,3
rb1805,20170602,20170601,210036000,2741.0,48,60596,1317740.0,2744.0,1,2740.0,12
rb1805,20170602,20170601,210036500,2741.0,48,60596,1317740.0,2744.0,2,2741.0,2
rb1805,20170602,20170601,210037000,2741.0,48,60596,1317740.0,2744.0,2,2741.0,2
