instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170621,20170620,183751500,2853.0,0,77834,0.0,0.0,0,0.0,0
rb1805,20170621,20170620,205900500,2840.0,24,77830,681600.0,2850.0,1,2840.0,2
rb1805,20170621,20170620,210000500,2840.0,28,77830,795400.0,2849.0,1,2840.0,2
rb1805,20170621,20170620,210001000,2855.0,34,77830,966520.0,2848.0,1,2840.0,4
rb1805,20170621,20170620,210001500,2855.0,40,77834,1137820.0,2855.0,8,2841.0,1
rb1805,20170621,20170620,210002000,2841.0,46,77836,1308840.0,2853.0,1,2841.0,2
rb1805,20170621,20170620,210002500,2849.0,54,77836,1536760.0,2849.0,6,2840.0,2
rb1805,20170621,20170620,210003000,2852.0,58,77836,1650840.0,2852.0,20,2842.0,1
rb1805,20170621,20170620,210003500,2852.0,58,77836,1650840.0,2851.0,3,2842.0,1
rb1805,20170621,20170620,210004000,2852.0,58,77836,1650840.0,2851.0,11,2842.0,1
rb1805,20170621,20170620,210004500,2842.0,60,77834,1707680.0,2851.0,11,2843.0,1
rb1805,20170621,20170620,210005000,2842.0,60,77834,1707680.0,2851.0,11,2843.0,1
rb1805,20170621,20170620,210005500,2843.0,62,77834,1764540.0,2843.0,3,2841.0,2
rb1805,20170621,20170620,210006000,2843.0,62,77834,1764540.0,2850.0,1,2843.0,4
rb1805,20170621,20170620,210006500,2843.0,62,77834,1764540.0,2849.0,11,2842.0,1
rb1805,20170621,20170620,210007000,2849.0,64,77836,1821520.0,2849.0,10,2842.0,1
rb1805,20170621,20170620,210007500,2849.0,64,77836,1821520.0,2843.0,3,2842.0,1
rb1805,20170621,20170620,210008000,2843.0,70,77836,1992100.0,2848.0,4,2843.0,4
rb1805,20170621,20170620,210008500,2843.0,70,77836,1992100.0,2850.0,1,2842.0,1
rb1805,20170621,20170620,210009000,2843.0,70,77836,1992100.0,2849.0,4,2842.0,1
rb1805,20170621,20170620,210009500,2850.0,84,77834,2391020.0,2853.0,12,2850.0,23
rb1805,20170621,20170620,210010000,2850.0,130,77818,3702020.0,2850.0,30,2844.0,12
rb1805,20170621,20170620,210010500,2850.0,130,77818,3702020.0,2850.0,2,2845.0,1
rb1805,20170621,20170620,210011000,2850.0,130,77818,3702020.0,2850.0,2,2845.0,1
rb1805,20170621,20170620,210011500,2850.0,130,77818,3702020.0,2850.0,2,2845.0,1
rb1805,20170621,20170620,210012000,2850.0,130,77818,3702020.0,2850.0,2,2845.0,1
rb1805,20170621,20170620,210012500,2845.0,132,77818,3758920.0,2849.0,1,2844.0,2
rb1805,20170621,20170620,210013000,2845.0,132,77818,3758920.0,2849.0,1,2844.0,2
rb1805,20170621,20170620,210014000,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210014500,2845.0,132,77818,3758920.0,2849.0,1,2844.0,3
rb1805,20170621,20170620,210015000,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210015500,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210016000,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210017000,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210017500,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210018000,2845.0,132,77818,3758920.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210019000,2844.0,140,77810,3986440.0,2844.0,16,2843.0,1
rb1805,20170621,20170620,210019500,2844.0,172,77794,4896520.0,2849.0,1,2844.0,4
rb1805,20170621,20170620,210020000,2844.0,172,77794,4896520.0,2849.0,1,2843.0,1
rb1805,20170621,20170620,210020500,2844.0,172,77794,4896520.0,2849.0,1,2844.0,3
rb1805,20170621,20170620,210021000,2849.0,174,77794,4953500.0,2850.0,3,2844.0,3
rb1805,20170621,20170620,210021500,2849.0,174,77794,4953500.0,2849.0,2,2844.0,3
rb1805,20170621,20170620,210022500,2849.0,174,77794,4953500.0,2849.0,2,2844.0,3
rb1805,20170621,20170620,210023000,2849.0,176,77796,5010480.0,2849.0,1,2844.0,1
rb1805,20170621,20170620,210023500,2849.0,176,77796,5010480.0,2849.0,1,2844.0,1
rb1805,20170621,20170620,210024000,2849.0,178,77796,5067460.0,2850.0,3,2845.0,4
rb1805,20170621,20170620,210024500,2849.0,178,77796,5067460.0,2849.0,3,2845.0,1
rb1805,20170621,20170620,210025500,2849.0,178,77796,5067460.0,2850.0,3,2845.0,1
rb1805,20170621,20170620,210026000,2849.0,178,77796,5067460.0,2849.0,9,2845.0,1
rb1805,20170621,20170620,210026500,2849.0,178,77796,5067460.0,2849.0,9,2845.0,1
rb1805,20170621,20170620,210027500,2849.0,178,77796,5067460.0,2850.0,4,2845.0,1
rb1805,20170621,20170620,210028000,2849.0,178,77796,5067460.0,2848.0,5,2845.0,1
rb1805,20170621,20170620,210028500,2849.0,178,77796,5067460.0,2850.0,10,2845.0,1
rb1805,20170621,20170620,210029000,2845.0,180,77794,5124360.0,2847.0,2,2843.0,3
rb1805,20170621,20170620,210029500,2845.0,180,77794,5124360.0,2845.0,1,2843.0,3
rb1805,20170621,20170620,210030500,2845.0,180,77794,5124360.0,2845.0,1,2843.0,3
rb1805,20170621,20170620,210031000,2845.0,180,77794,5124360.0,2845.0,1,2843.0,5
rb1805,20170621,20170620,210031500,2847.0,184,77792,5238200.0,2847.0,1,2843.0,5
rb1805,20170621,20170620,210032500,2847.0,184,77792,5238200.0,2850.0,10,2843.0,6
rb1805,20170621,20170620,210033000,2843.0,186,77790,5295060.0,2848.0,8,2843.0,5
rb1805,20170621,20170620,210033500,2843.0,188,77790,5351920.0,2850.0,10,2843.0,5
rb1805,20170621,20170620,210034000,2843.0,190,77790,5408780.0,2846.0,7,2843.0,4
rb1805,20170621,20170620,210034500,2843.0,192,77788,5465640.0,2845.0,1,2843.0,3
rb1805,20170621,20170620,210035000,2843.0,192,77788,5465640.0,2845.0,1,2843.0,3
rb1805,20170621,20170620,210035500,2843.0,192,77788,5465640.0,2850.0,11,2843.0,3
rb1805,20170621,20170620,210036000,2843.0,192,77788,5465640.0,2846.0,8,2844.0,1
rb1805,20170621,20170620,210036500,2843.0,192,77788,5465640.0,2846.0,8,2844.0,1
rb1805,20170621,20170620,210037000,2843.0,192,77788,5465640.0,2850.0,11,2844.0,1
rb1805,20170621,20170620,210037500,2844.0,194,77788,5522520.0,2846.0,8,2843.0,3
rb1805,20170621,20170620,210038000,2844.0,194,77788,5522520.0,2844.0,1,2843.0,4
rb1805,20170621,20170620,210038500,2844.0,196,77788,5579400.0,2849.0,1,2843.0,4
rb1805,20170621,20170620,210039000,2844.0,196,77788,5579400.0,2845.0,8,2843.0,4
rb1805,20170621,20170620,210039500,2844.0,196,77788,5579400.0,2845.0,8,2843.0,4
rb1805,20170621,20170620,210041500,2843.0,198,77786,5636260.0,2845.0,8,2843.0,3
rb1805,20170621,20170620,210042000,2843.0,198,77786,5636260.0,2845.0,8,2843.0,3
rb1805,20170621,20170620,210042500,2843.0,198,77786,5636260.0,2845.0,8,2844.0,1
rb1805,20170621,20170620,210043000,2844.0,200,77786,5693140.0,2848.0,27,2843.0,4
rb1805,20170621,20170620,210043500,2844.0,200,77786,5693140.0,2846.0,3,2843.0,4
rb1805,20170621,20170620,210044000,2844.0,200,77786,5693140.0,2845.0,2,2843.0,4
rb1805,20170621,20170620,210044500,2843.0,208,77786,5920580.0,2843.0,4,2841.0,3
rb1805,20170621,20170620,210045000,2843.0,208,77786,5920580.0,2842.0,2,2841.0,3
rb1805,20170621,20170620,210045500,2841.0,214,77792,6091040.0,2841.0,3,2840.0,5
rb1805,20170621,20170620,210046000,2841.0,214,77792,6091040.0,2841.0,1,2840.0,5
rb1805,20170621,20170620,210046500,2840.0,224,77798,6375040.0,2840.0,3,2838.0,2
rb1805,20170621,20170620,210047000,2840.0,224,77798,6375040.0,2842.0,2,2838.0,2
rb1805,20170621,20170620,210047500,2838.0,228,77800,6488600.0,2840.0,7,2838.0,1
rb1805,20170621,20170620,210048000,2836.0,254,77802,7226060.0,2838.0,2,2836.0,2
rb1805,20170621,20170620,210048500,2838.0,256,77800,7282820.0,2841.0,1,2836.0,2
rb1805,20170621,20170620,210049000,2838.0,256,77800,7282820.0,2838.0,7,2836.0,2
rb1805,20170621,20170620,210049500,2838.0,262,77804,7453100.0,2841.0,1,2838.0,4
rb1805,20170621,20170620,210050000,2838.0,262,77804,7453100.0,2840.0,6,2838.0,1
rb1805,20170621,20170620,210050500,2840.0,270,77806,7680300.0,2848.0,26,2838.0,1
rb1805,20170621,20170620,210051000,2840.0,270,77806,7680300.0,2845.0,11,2841.0,2
