instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20171016,20171013,183132500,3625.0,0,606332,0.0,0.0,0,0.0,0
rb1805,20171016,20171013,205900500,3625.0,728,606614,26390000.0,3625.0,109,3623.0,1
rb1805,20171016,20171013,210000500,3623.0,1056,606612,38277680.0,3623.0,200,3622.0,4
rb1805,20171016,20171013,210001000,3623.0,1410,606596,51101540.0,3623.0,100,3622.0,3
rb1805,20171016,20171013,210001500,3623.0,1700,606536,61606740.0,3622.0,1,3620.0,72
rb1805,20171016,20171013,210002000,3622.0,2044,606432,74059660.0,3622.0,74,3616.0,8
rb1805,20171016,20171013,210002500,3617.0,2198,606368,79631620.0,3620.0,19,3617.0,13
rb1805,20171016,20171013,210003000,3620.0,2618,606334,94824960.0,3621.0,12,3620.0,40
rb1805,20171016,20171013,210003500,3619.0,2810,606254,101777200.0,3619.0,1,3618.0,23
rb1805,20171016,20171013,210004000,3619.0,2864,606276,103731840.0,3620.0,1,3619.0,10
rb1805,20171016,20171013,210004500,3620.0,2936,606274,106337780.0,3620.0,9,3619.0,1
rb1805,20171016,20171013,210005000,3619.0,3058,606324,110753980.0,3619.0,5,3618.0,18
rb1805,20171016,20171013,210005500,3619.0,3164,606314,114590200.0,3619.0,7,3618.0,2
rb1805,20171016,20171013,210006000,3619.0,3234,606354,117123420.0,3621.0,6,3619.0,10
rb1805,20171016,20171013,210006500,3620.0,3286,606352,119005260.0,3620.0,1,3618.0,3
rb1805,20171016,20171013,210007000,3620.0,3344,606318,121104220.0,3620.0,5,3618.0,8
rb1805,20171016,20171013,210007500,3619.0,3362,606316,121755620.0,3620.0,6,3618.0,16
rb1805,20171016,20171013,210008000,3618.0,3374,606324,122189900.0,3620.0,17,3618.0,1
rb1805,20171016,20171013,210008500,3618.0,3386,606316,122624060.0,3619.0,2,3618.0,12
rb1805,20171016,20171013,210009000,3618.0,3430,606320,124216020.0,3620.0,18,3618.0,2
rb1805,20171016,20171013,210009500,3619.0,3462,606330,125374320.0,3619.0,3,3618.0,4
rb1805,20171016,20171013,210010000,3618.0,3498,606352,126676880.0,3618.0,110,3617.0,25
rb1805,20171016,20171013,210010500,3618.0,3628,606336,131379400.0,3618.0,90,3617.0,3
rb1805,20171016,20171013,210011000,3617.0,3678,606368,133188280.0,3618.0,98,3617.0,1
rb1805,20171016,20171013,210011500,3617.0,3762,606384,136226700.0,3618.0,108,3617.0,23
rb1805,20171016,20171013,210012000,3617.0,3942,606472,142737300.0,3617.0,38,3616.0,2
rb1805,20171016,20171013,210012500,3617.0,4072,606406,147437840.0,3617.0,23,3616.0,1
rb1805,20171016,20171013,210013000,3616.0,4118,606372,149101280.0,3616.0,236,3614.0,6
