instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20171013,20171012,183500500,3498.0,0,616008,0.0,0.0,0,0.0,0
rb1805,20171013,20171012,205900500,3500.0,358,615822,12530000.0,3500.0,21,3499.0,18
rb1805,20171013,20171012,210000500,3500.0,480,615906,16799580.0,3499.0,92,3498.0,12
rb1805,20171013,20171012,210001000,3499.0,784,615958,27433480.0,3497.0,5,3495.0,2
rb1805,20171013,20171012,210001500,3493.0,884,615980,30929480.0,3495.0,26,3493.0,12
rb1805,20171013,20171012,210002000,3494.0,1092,615930,38199660.0,3496.0,2,3495.0,22
rb1805,20171013,20171012,210002500,3495.0,1234,615922,43162760.0,3497.0,25,3495.0,19
rb1805,20171013,20171012,210003000,3497.0,1398,615890,48896420.0,3497.0,27,3495.0,8
rb1805,20171013,20171012,210003500,3495.0,1444,615896,50503920.0,3495.0,6,3494.0,19
rb1805,20171013,20171012,210004000,3493.0,1528,615892,53438860.0,3493.0,9,3492.0,44
rb1805,20171013,20171012,210004500,3492.0,1642,615924,57420300.0,3493.0,1,3492.0,10
rb1805,20171013,20171012,210005000,3494.0,1676,615910,58607960.0,3495.0,66,3493.0,16
rb1805,20171013,20171012,210005500,3493.0,1750,615900,61193180.0,3495.0,76,3493.0,31
rb1805,20171013,20171012,210006000,3495.0,1936,615888,67693660.0,3495.0,7,3494.0,1
rb1805,20171013,20171012,210006500,3495.0,1992,615936,69650880.0,3497.0,30,3495.0,1
rb1805,20171013,20171012,210007000,3495.0,2006,615948,70140160.0,3497.0,35,3495.0,21
rb1805,20171013,20171012,210007500,3495.0,2034,615972,71118820.0,3496.0,15,3495.0,22
rb1805,20171013,20171012,210008000,3495.0,2044,615978,71468320.0,3496.0,8,3495.0,17
rb1805,20171013,20171012,210008500,3496.0,2060,615984,72027680.0,3496.0,16,3495.0,22
rb1805,20171013,20171012,210009000,3495.0,2124,615980,74264880.0,3496.0,5,3495.0,16
rb1805,20171013,20171012,210009500,3496.0,2148,615976,75103920.0,3497.0,36,3496.0,73
rb1805,20171013,20171012,210010000,3497.0,2160,615976,75523480.0,3497.0,32,3496.0,70
rb1805,20171013,20171012,210010500,3496.0,2190,615950,76572280.0,3497.0,38,3496.0,58
rb1805,20171013,20171012,210011000,3495.0,2334,615988,81606500.0,3496.0,21,3495.0,26
rb1805,20171013,20171012,210011500,3496.0,2372,616026,82934980.0,3496.0,11,3495.0,27
rb1805,20171013,20171012,210012000,3496.0,2404,616038,84053620.0,3496.0,1,3495.0,20
rb1805,20171013,20171012,210012500,3494.0,2446,616020,85521500.0,3495.0,3,3494.0,11
rb1805,20171013,20171012,210013000,3495.0,2478,616010,86640000.0,3496.0,35,3495.0,10
rb1805,20171013,20171012,210013500,3495.0,2566,616014,89715520.0,3495.0,20,3494.0,29
rb1805,20171013,20171012,210014000,3494.0,2598,616030,90833780.0,3495.0,21,3494.0,16
rb1805,20171013,20171012,210014500,3494.0,2636,616004,92161500.0,3494.0,1,3493.0,29
rb1805,20171013,20171012,210015000,3493.0,2652,616008,92720600.0,3495.0,33,3493.0,29
rb1805,20171013,20171012,210015500,3494.0,2678,616000,93629020.0,3494.0,2,3493.0,28
rb1805,20171013,20171012,210016000,3494.0,2690,616000,94048220.0,3494.0,3,3493.0,25
rb1805,20171013,20171012,210016500,3495.0,2718,616000,95026560.0,3494.0,50,3493.0,34
rb1805,20171013,20171012,210017000,3494.0,2722,616000,95166320.0,3494.0,48,3493.0,34
rb1805,20171013,20171012,210017500,3491.0,2854,615988,99776020.0,3491.0,147,3490.0,67
rb1805,20171013,20171012,210018000,3490.0,3116,615854,108922360.0,3491.0,20,3490.0,63
rb1805,20171013,20171012,210018500,3491.0,3232,615778,112972100.0,3493.0,20,3491.0,25
rb1805,20171013,20171012,210019000,3491.0,3264,615756,114089260.0,3493.0,25,3491.0,17
rb1805,20171013,20171012,210019500,3490.0,3504,615688,122466460.0,3490.0,96,3489.0,3
rb1805,20171013,20171012,210020000,3490.0,3614,615682,126305400.0,3490.0,51,3489.0,6
rb1805,20171013,20171012,210020500,3490.0,3764,615662,131540280.0,3490.0,40,3489.0,6
rb1805,20171013,20171012,210021000,3490.0,3818,615646,133424800.0,3490.0,35,3489.0,10
rb1805,20171013,20171012,210021500,3489.0,3884,615698,135727580.0,3490.0,41,3489.0,11
rb1805,20171013,20171012,210022000,3490.0,3914,615714,136774360.0,3489.0,2,3488.0,55
rb1805,20171013,20171012,210022500,3489.0,3924,615708,137123280.0,3490.0,41,3489.0,28
rb1805,20171013,20171012,210023000,3490.0,3982,615748,139146920.0,3490.0,41,3489.0,2
rb1805,20171013,20171012,210023500,3488.0,4020,615742,140472600.0,3489.0,12,3488.0,59
rb1805,20171013,20171012,210024000,3488.0,4188,615706,146332700.0,3489.0,60,3488.0,1
rb1805,20171013,20171012,210024500,3489.0,4196,615704,146611740.0,3488.0,7,3487.0,5
rb1805,20171013,20171012,210025000,3487.0,4232,615716,147867220.0,3487.0,8,3486.0,48
rb1805,20171013,20171012,210025500,3487.0,4446,615574,155330460.0,3489.0,53,3487.0,62
rb1805,20171013,20171012,210026000,3487.0,4452,615576,155539720.0,3488.0,58,3487.0,59
rb1805,20171013,20171012,210026500,3487.0,4698,615468,164117920.0,3487.0,20,3486.0,101
rb1805,20171013,20171012,210027000,3488.0,4754,615420,166070680.0,3488.0,62,3487.0,29
rb1805,20171013,20171012,210027500,3488.0,4814,615394,168163300.0,3488.0,41,3487.0,30
rb1805,20171013,20171012,210028000,3488.0,4868,615366,170046600.0,3488.0,32,3487.0,30
rb1805,20171013,20171012,210028500,3487.0,5020,615324,175347020.0,3488.0,23,3487.0,17
rb1805,20171013,20171012,210029000,3488.0,5066,615348,176951280.0,3488.0,12,3487.0,28
rb1805,20171013,20171012,210029500,3487.0,5086,615362,177648760.0,3488.0,4,3487.0,32
rb1805,20171013,20171012,210030000,3489.0,5110,615374,178485880.0,3489.0,61,3488.0,6
rb1805,20171013,20171012,210030500,3488.0,5150,615376,179880900.0,3488.0,23,3487.0,27
rb1805,20171013,20171012,210031000,3488.0,5172,615366,180648260.0,3488.0,20,3487.0,31
rb1805,20171013,20171012,210031500,3489.0,5334,615244,186299840.0,3489.0,36,3488.0,50
rb1805,20171013,20171012,210032000,3488.0,5456,615302,190556040.0,3488.0,27,3487.0,72
rb1805,20171013,20171012,210032500,3487.0,5616,615408,196136260.0,3489.0,7,3487.0,43
rb1805,20171013,20171012,210033000,3489.0,5632,615410,196694460.0,3490.0,101,3488.0,5
rb1805,20171013,20171012,210033500,3489.0,5662,615412,197740960.0,3489.0,15,3488.0,4
rb1805,20171013,20171012,210034000,3488.0,5702,615392,199136140.0,3488.0,5,3487.0,54
rb1805,20171013,20171012,210034500,3487.0,5740,615384,200461320.0,3489.0,37,3488.0,5
rb1805,20171013,20171012,210035000,3487.0,5820,615364,203251060.0,3489.0,39,3487.0,98
rb1805,20171013,20171012,210035500,3489.0,5902,615290,206112040.0,3490.0,83,3489.0,462
rb1805,20171013,20171012,210036000,3489.0,5960,615258,208135860.0,3490.0,71,3489.0,447
rb1805,20171013,20171012,210036500,3489.0,6018,615206,210159500.0,3490.0,71,3489.0,429
rb1805,20171013,20171012,210037000,3490.0,6046,615188,211136500.0,3490.0,68,3489.0,426
rb1805,20171013,20171012,210037500,3489.0,6156,615190,214974600.0,3490.0,62,3489.0,385
rb1805,20171013,20171012,210038000,3489.0,6388,615132,223070200.0,3490.0,2,3489.0,317
rb1805,20171013,20171012,210038500,3489.0,6426,615126,224396080.0,3490.0,8,3489.0,306
rb1805,20171013,20171012,210039000,3490.0,6454,615124,225373200.0,3491.0,54,3490.0,2
rb1805,20171013,20171012,210039500,3490.0,6464,615130,225722180.0,3490.0,16,3489.0,322
rb1805,20171013,20171012,210040000,3490.0,6480,615128,226280460.0,3490.0,15,3489.0,316
rb1805,20171013,20171012,210040500,3490.0,6564,615064,229212040.0,3490.0,19,3489.0,315
rb1805,20171013,20171012,210041000,3490.0,6582,615058,229840220.0,3490.0,23,3489.0,315
rb1805,20171013,20171012,210041500,3490.0,6592,615048,230189220.0,3490.0,45,3489.0,315
rb1805,20171013,20171012,210042000,3490.0,6616,615050,231026820.0,3490.0,30,3489.0,318
rb1805,20171013,20171012,210042500,3489.0,6702,615080,234028100.0,3491.0,58,3489.0,310
rb1805,20171013,20171012,210043000,3490.0,6828,615070,238425760.0,3491.0,48,3490.0,7
rb1805,20171013,20171012,210043500,3490.0,6830,615072,238495560.0,3491.0,46,3490.0,17
rb1805,20171013,20171012,210044000,3490.0,6842,615084,238914440.0,3491.0,42,3490.0,82
rb1805,20171013,20171012,210044500,3490.0,6862,615092,239612560.0,3491.0,36,3490.0,84
rb1805,20171013,20171012,210045000,3491.0,6866,615092,239752200.0,3491.0,35,3490.0,98
rb1805,20171013,20171012,210045500,3491.0,6900,615098,240938940.0,3491.0,28,3490.0,89
rb1805,20171013,20171012,210046000,3491.0,6936,615098,242195600.0,3491.0,19,3490.0,84
rb1805,20171013,20171012,210046500,3491.0,6962,615098,243103140.0,3491.0,32,3490.0,78
rb1805,20171013,20171012,210047000,3490.0,6986,615108,243940960.0,3491.0,21,3490.0,80
rb1805,20171013,20171012,210047500,3490.0,6998,615110,244359760.0,3491.0,21,3490.0,82
rb1805,20171013,20171012,210048000,3490.0,7002,615114,244499360.0,3491.0,21,3490.0,80
rb1805,20171013,20171012,210048500,3490.0,7016,615122,244988040.0,3491.0,18,3490.0,78
rb1805,20171013,20171012,210049000,3490.0,7094,615114,247710860.0,3491.0,6,3490.0,74
rb1805,20171013,20171012,210049500,3490.0,7098,615116,247850480.0,3491.0,16,3490.0,81
rb1805,20171013,20171012,210050000,3490.0,7104,615118,248059920.0,3491.0,15,3490.0,81
rb1805,20171013,20171012,210050500,3491.0,7114,615128,248408960.0,3491.0,13,3490.0,79
rb1805,20171013,20171012,210051000,3490.0,7132,615142,249037300.0,3491.0,10,3490.0,78
rb1805,20171013,20171012,210051500,3491.0,7142,615146,249386340.0,3491.0,8,3490.0,75
rb1805,20171013,20171012,210052000,3491.0,7146,615146,249525960.0,3491.0,57,3490.0,74
rb1805,20171013,20171012,210052500,3491.0,7148,615148,249595780.0,3491.0,56,3490.0,74
rb1805,20171013,20171012,210053000,3490.0,7152,615152,249735400.0,3491.0,55,3490.0,81
rb1805,20171013,20171012,210053500,3491.0,7186,615156,250922340.0,3491.0,40,3490.0,94
rb1805,20171013,20171012,210054000,3490.0,7206,615172,251620360.0,3491.0,39,3490.0,91
rb1805,20171013,20171012,210054500,3490.0,7224,615166,252248700.0,3491.0,42,3490.0,90
rb1805,20171013,20171012,210055000,3491.0,7270,615154,253854560.0,3491.0,29,3490.0,90
rb1805,20171013,20171012,210055500,3491.0,7294,615134,254692400.0,3491.0,17,3490.0,92
rb1805,20171013,20171012,210056000,3491.0,7298,615134,254832040.0,3491.0,46,3490.0,92
rb1805,20171013,20171012,210056500,3491.0,7306,615134,255111300.0,3491.0,55,3490.0,89
rb1805,20171013,20171012,210057000,3491.0,7306,615134,255111300.0,3491.0,58,3490.0,93
rb1805,20171013,20171012,210057500,3491.0,7328,615130,255879300.0,3491.0,48,3490.0,93
rb1805,20171013,20171012,210058000,3490.0,7362,615130,257066220.0,3491.0,35,3490.0,91
rb1805,20171013,20171012,210058500,3491.0,7450,615166,260137480.0,3491.0,35,3490.0,54
rb1805,20171013,20171012,210059000,3490.0,7476,615176,261044880.0,3491.0,36,3490.0,41
rb1805,20171013,20171012,210059500,3490.0,7480,615172,261184480.0,3491.0,40,3490.0,40
rb1805,20171013,20171012,210100000,3490.0,7540,615166,263278940.0,3491.0,17,3490.0,42
rb1805,20171013,20171012,210100500,3491.0,7584,615176,264814920.0,3492.0,70,3491.0,25
rb1805,20171013,20171012,210101000,3491.0,7636,615170,266630360.0,3492.0,64,3491.0,17
rb1805,20171013,20171012,210101500,3492.0,7644,615172,266909660.0,3492.0,63,3491.0,18
rb1805,20171013,20171012,210102000,3492.0,7668,615168,267747580.0,3492.0,59,3491.0,39
rb1805,20171013,20171012,210102500,3492.0,7672,615166,267887240.0,3492.0,58,3491.0,34
rb1805,20171013,20171012,210103000,3492.0,7688,615168,268445820.0,3492.0,57,3491.0,27
rb1805,20171013,20171012,210103500,3491.0,7698,615170,268794980.0,3492.0,55,3491.0,38
rb1805,20171013,20171012,210104000,3491.0,7710,615168,269213980.0,3492.0,51,3491.0,36
rb1805,20171013,20171012,210104500,3492.0,7716,615168,269423500.0,3492.0,48,3491.0,35
rb1805,20171013,20171012,210105000,3491.0,7786,615140,271867220.0,3492.0,48,3491.0,9
rb1805,20171013,20171012,210105500,3491.0,7806,615152,272565420.0,3491.0,9,3490.0,49
