instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170814,20170811,183318500,3702.0,0,172618,0.0,0.0,0,0.0,0
rb1805,20170814,20170811,205900500,3703.0,84,172618,3110520.0,3703.0,48,3700.0,15
rb1805,20170814,20170811,210000500,3700.0,118,172598,4368640.0,3700.0,1,3698.0,1
rb1805,20170814,20170811,210001000,3701.0,172,172602,6368100.0,3703.0,30,3700.0,11
rb1805,20170814,20170811,210001500,3709.0,268,172604,9922600.0,3709.0,1,3701.0,1
rb1805,20170814,20170811,210002000,3710.0,294,172590,10886640.0,3712.0,2,3702.0,1
rb1805,20170814,20170811,210002500,3709.0,310,172602,11479880.0,3709.0,2,3703.0,3
rb1805,20170814,20170811,210003000,3709.0,310,172602,11479880.0,3709.0,1,3707.0,1
rb1805,20170814,20170811,210003500,3720.0,372,172632,13783100.0,3712.0,1,3709.0,3
rb1805,20170814,20170811,210004000,3721.0,410,172634,15196740.0,3721.0,4,3720.0,11
rb1805,20170814,20170811,210004500,3716.0,460,172618,17055500.0,3716.0,2,3713.0,2
rb1805,20170814,20170811,210005000,3719.0,514,172620,19061140.0,3720.0,3,3713.0,25
rb1805,20170814,20170811,210005500,3713.0,568,172666,21066500.0,3719.0,11,3713.0,1
rb1805,20170814,20170811,210006000,3719.0,588,172682,21809840.0,3719.0,8,3712.0,3
rb1805,20170814,20170811,210006500,3719.0,596,172690,22107360.0,3719.0,7,3712.0,3
rb1805,20170814,20170811,210007000,3719.0,598,172690,22181740.0,3719.0,6,3712.0,3
rb1805,20170814,20170811,210007500,3712.0,602,172692,22330360.0,3713.0,4,3712.0,2
rb1805,20170814,20170811,210008000,3712.0,618,172692,22924360.0,3721.0,6,3713.0,2
rb1805,20170814,20170811,210008500,3712.0,618,172692,22924360.0,3718.0,11,3714.0,2
rb1805,20170814,20170811,210009000,3714.0,620,172692,22998640.0,3714.0,4,3713.0,2
rb1805,20170814,20170811,210009500,3718.0,640,172692,23741700.0,3718.0,12,3709.0,1
rb1805,20170814,20170811,210010000,3708.0,644,172692,23890040.0,3715.0,3,3712.0,1
rb1805,20170814,20170811,210010500,3714.0,648,172692,24038560.0,3714.0,7,3713.0,2
rb1805,20170814,20170811,210011000,3713.0,660,172692,24484000.0,3714.0,7,3708.0,6
rb1805,20170814,20170811,210011500,3713.0,660,172692,24484000.0,3712.0,1,3709.0,8
rb1805,20170814,20170811,210012000,3713.0,660,172692,24484000.0,3711.0,1,3709.0,8
rb1805,20170814,20170811,210012500,3712.0,664,172696,24632500.0,3710.0,2,3709.0,4
rb1805,20170814,20170811,210013000,3709.0,670,172700,24855060.0,3710.0,1,3707.0,4
rb1805,20170814,20170811,210013500,3709.0,672,172698,24929240.0,3710.0,9,3707.0,4
rb1805,20170814,20170811,210014000,3707.0,674,172698,25003380.0,3709.0,1,3707.0,3
rb1805,20170814,20170811,210014500,3709.0,678,172700,25151700.0,3710.0,1,3707.0,2
rb1805,20170814,20170811,210015000,3710.0,684,172702,25374240.0,3710.0,8,3707.0,1
rb1805,20170814,20170811,210015500,3710.0,688,172702,25522580.0,3710.0,7,3705.0,1
rb1805,20170814,20170811,210016000,3710.0,688,172702,25522580.0,3707.0,1,3706.0,1
rb1805,20170814,20170811,210016500,3707.0,690,172702,25596720.0,3710.0,3,3707.0,2
rb1805,20170814,20170811,210017000,3710.0,692,172702,25670920.0,3710.0,6,3707.0,1
rb1805,20170814,20170811,210017500,3710.0,696,172702,25819260.0,3710.0,5,3706.0,1
rb1805,20170814,20170811,210018000,3710.0,708,172700,26264400.0,3712.0,3,3710.0,1
rb1805,20170814,20170811,210018500,3710.0,714,172698,26487000.0,3710.0,5,3707.0,5
rb1805,20170814,20170811,210019000,3707.0,724,172698,26857700.0,3706.0,2,3705.0,102
rb1805,20170814,20170811,210019500,3706.0,728,172694,27005940.0,3710.0,2,3706.0,3
rb1805,20170814,20170811,210020000,3706.0,730,172692,27080060.0,3709.0,1,3705.0,102
rb1805,20170814,20170811,210020500,3709.0,732,172692,27154240.0,3709.0,15,3707.0,1
rb1805,20170814,20170811,210021000,3705.0,752,172698,27895280.0,3706.0,1,3705.0,96
