instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20171018,20171017,183902500,3639.0,0,686998,0.0,0.0,0,0.0,0
rb1805,20171018,20171017,205900500,3639.0,500,687294,18195000.0,3639.0,12,3638.0,28
rb1805,20171018,20171017,210000500,3638.0,746,687438,27146120.0,3640.0,38,3638.0,10
rb1805,20171018,20171017,210001000,3639.0,1138,687568,41410640.0,3642.0,36,3640.0,127
rb1805,20171018,20171017,210001500,3640.0,1296,687656,47162900.0,3642.0,7,3640.0,77
rb1805,20171018,20171017,210002000,3643.0,1344,687666,48910780.0,3643.0,4,3642.0,8
rb1805,20171018,20171017,210002500,3643.0,1454,687622,52918520.0,3645.0,5,3644.0,19
rb1805,20171018,20171017,210003000,3640.0,1722,687678,62678560.0,3643.0,16,3640.0,46
rb1805,20171018,20171017,210003500,3642.0,1784,687660,64936580.0,3643.0,77,3642.0,17
rb1805,20171018,20171017,210004000,3642.0,1836,687678,66830560.0,3643.0,10,3642.0,6
rb1805,20171018,20171017,210004500,3643.0,1858,687698,67632020.0,3644.0,13,3642.0,8
rb1805,20171018,20171017,210005000,3644.0,1952,687700,71057460.0,3645.0,73,3644.0,10
rb1805,20171018,20171017,210005500,3644.0,2062,687742,75066220.0,3645.0,50,3643.0,5
rb1805,20171018,20171017,210006000,3643.0,2078,687752,75649140.0,3644.0,2,3643.0,1
rb1805,20171018,20171017,210006500,3642.0,2114,687778,76960600.0,3643.0,7,3642.0,5
rb1805,20171018,20171017,210007000,3645.0,2264,687910,82426480.0,3645.0,44,3644.0,1
rb1805,20171018,20171017,210007500,3647.0,2442,687838,88915280.0,3648.0,35,3647.0,36
rb1805,20171018,20171017,210008000,3643.0,2642,687928,96207480.0,3646.0,16,3643.0,14
rb1805,20171018,20171017,210008500,3644.0,2648,687934,96426140.0,3645.0,12,3644.0,41
rb1805,20171018,20171017,210009000,3643.0,2716,687944,98904060.0,3645.0,23,3643.0,50
rb1805,20171018,20171017,210009500,3643.0,2774,687950,101017240.0,3644.0,18,3643.0,26
rb1805,20171018,20171017,210010000,3643.0,2882,688020,104951600.0,3643.0,4,3640.0,72
rb1805,20171018,20171017,210010500,3641.0,2912,688024,106044220.0,3643.0,25,3641.0,3
rb1805,20171018,20171017,210011000,3642.0,2932,688018,106772600.0,3642.0,6,3641.0,24
rb1805,20171018,20171017,210011500,3642.0,3074,688120,111945640.0,3644.0,31,3642.0,11
rb1805,20171018,20171017,210012000,3642.0,3088,688122,112455600.0,3643.0,4,3642.0,8
rb1805,20171018,20171017,210012500,3641.0,3234,688196,117775000.0,3643.0,1,3641.0,38
rb1805,20171018,20171017,210013000,3641.0,3252,688208,118430500.0,3643.0,18,3641.0,33
