instrument,tradingday,calendarday,time,lastp,volume,openinterest,turnover,ask1,asksz1,bid1,bidsz1
rb1805,20170606,20170605,183304500,2670.0,0,84742,0.0,0.0,0,0.0,0
rb1805,20170606,20170605,205900500,2673.0,14,84734,374220.0,2673.0,1,2672.0,1
rb1805,20170606,20170605,210000500,2669.0,20,84740,534420.0,2668.0,5,2667.0,2
rb1805,20170606,20170605,210001000,2667.0,34,84754,907700.0,2667.0,4,2665.0,5
rb1805,20170606,20170605,210001500,2665.0,44,84764,1174200.0,2666.0,112,2663.0,3
rb1805,20170606,20170605,210002000,2666.0,58,84778,1547260.0,2666.0,136,2662.0,26
rb1805,20170606,20170605,210002500,2662.0,78,84796,2079660.0,2665.0,11,2662.0,16
rb1805,20170606,20170605,210003000,2662.0,86,84796,2292620.0,2665.0,11,2662.0,12
rb1805,20170606,20170605,210003500,2662.0,106,84802,2825020.0,2665.0,11,2662.0,2
rb1805,20170606,20170605,210004000,2661.0,112,84802,2984720.0,2662.0,1,2661.0,8
rb1805,20170606,20170605,210004500,2660.0,164,84822,4368120.0,2664.0,10,2660.0,8
rb1805,20170606,20170605,210005000,2664.0,168,84826,4474680.0,2664.0,8,2660.0,8
rb1805,20170606,20170605,210005500,2660.0,172,84826,4581080.0,2666.0,126,2660.0,6
rb1805,20170606,20170605,210006000,2660.0,172,84826,4581080.0,2666.0,126,2661.0,1
rb1805,20170606,20170605,210006500,2660.0,172,84826,4581080.0,2665.0,10,2662.0,1
rb1805,20170606,20170605,210007000,2660.0,172,84826,4581080.0,2665.0,10,2662.0,1
rb1805,20170606,20170605,210007500,2660.0,172,84826,4581080.0,2665.0,10,2662.0,1
rb1805,20170606,20170605,210008000,2660.0,172,84826,4581080.0,2666.0,126,2662.0,1
rb1805,20170606,20170605,210008500,2660.0,172,84826,4581080.0,2666.0,136,2662.0,1
rb1805,20170606,20170605,210009000,2660.0,172,84826,4581080.0,2666.0,136,2662.0,1
rb1805,20170606,20170605,210009500,2660.0,172,84826,4581080.0,2666.0,126,2665.0,1
rb1805,20170606,20170605,210010000,2660.0,172,84826,4581080.0,2666.0,126,2665.0,1
rb1805,20170606,20170605,210010500,2660.0,172,84826,4581080.0,2666.0,126,2665.0,1
rb1805,20170606,20170605,210011000,2666.0,176,84828,4687700.0,2666.0,125,2662.0,2
rb1805,20170606,20170605,210011500,2666.0,176,84828,4687700.0,2666.0,125,2662.0,2
rb1805,20170606,20170605,210012000,2666.0,176,84828,4687700.0,2666.0,125,2665.0,1
rb1805,20170606,20170605,210012500,2666.0,176,84828,4687700.0,2666.0,125,2665.0,1
rb1805,20170606,20170605,210013000,2666.0,176,84828,4687700.0,2666.0,125,2665.0,2
rb1805,20170606,20170605,210013500,2666.0,176,84828,4687700.0,2666.0,125,2665.0,2
rb1805,20170606,20170605,210014000,2666.0,178,84828,4741020.0,2666.0,124,2665.0,2
rb1805,20170606,20170605,210014500,2665.0,180,84830,4794320.0,2666.0,124,2665.0,1
rb1805,20170606,20170605,210015000,2665.0,180,84830,4794320.0,2666.0,124,2665.0,1
rb1805,20170606,20170605,210015500,2662.0,184,84830,4900860.0,2665.0,2,2662.0,2
rb1805,20170606,20170605,210016000,2663.0,188,84830,5007380.0,2665.0,2,2662.0,2
rb1805,20170606,20170605,210016500,2665.0,202,84838,5380040.0,2663.0,1,2660.0,12
rb1805,20170606,20170605,210017000,2664.0,208,84836,5539860.0,2666.0,124,2663.0,2
rb1805,20170606,20170605,210017500,2665.0,212,84832,5646460.0,2666.0,124,2662.0,1
rb1805,20170606,20170605,210018000,2665.0,212,84832,5646460.0,2665.0,2,2662.0,1
rb1805,20170606,20170605,210018500,2663.0,216,84832,5753020.0,2665.0,1,2663.0,1
rb1805,20170606,20170605,210019000,2663.0,216,84832,5753020.0,2665.0,1,2663.0,2
rb1805,20170606,20170605,210019500,2663.0,216,84832,5753020.0,2665.0,1,2663.0,2
rb1805,20170606,20170605,210020000,2663.0,216,84832,5753020.0,2665.0,1,2663.0,2
rb1805,20170606,20170605,210020500,2663.0,216,84832,5753020.0,2665.0,1,2663.0,2
rb1805,20170606,20170605,210021000,2663.0,216,84832,5753020.0,2665.0,1,2663.0,2
rb1805,20170606,20170605,210021500,2663.0,216,84832,5753020.0,2665.0,1,2663.0,2
rb1805,20170606,20170605,210022000,2663.0,216,84832,5753020.0,2664.0,1,2663.0,2
rb1805,20170606,20170605,210022500,2664.0,218,84832,5806300.0,2665.0,1,2663.0,3
rb1805,20170606,20170605,210023000,2664.0,218,84832,5806300.0,2665.0,2,2663.0,3
rb1805,20170606,20170605,210023500,2665.0,220,84832,5859600.0,2665.0,1,2663.0,3
rb1805,20170606,20170605,210024000,2665.0,220,84832,5859600.0,2665.0,1,2663.0,5
rb1805,20170606,20170605,210024500,2665.0,220,84832,5859600.0,2665.0,1,2663.0,6
rb1805,20170606,20170605,210025000,2665.0,220,84832,5859600.0,2665.0,1,2663.0,6
rb1805,20170606,20170605,210025500,2665.0,220,84832,5859600.0,2665.0,1,2663.0,6
rb1805,20170606,20170605,210026000,2665.0,220,84832,5859600.0,2665.0,1,2663.0,6
rb1805,20170606,20170605,210026500,2665.0,220,84832,5859600.0,2665.0,1,2663.0,6
rb1805,20170606,20170605,210027000,2665.0,222,84834,5912900.0,2666.0,127,2663.0,6
rb1805,20170606,20170605,210027500,2665.0,222,84834,5912900.0,2665.0,1,2663.0,5
rb1805,20170606,20170605,210028000,2665.0,222,84834,5912900.0,2665.0,12,2663.0,5
rb1805,20170606,20170605,210028500,2665.0,222,84834,5912900.0,2664.0,1,2663.0,5
rb1805,20170606,20170605,210029000,2665.0,222,84834,5912900.0,2664.0,7,2663.0,5
rb1805,20170606,20170605,210029500,2663.0,224,84836,5966160.0,2664.0,18,2663.0,4
rb1805,20170606,20170605,210030000,2663.0,232,84840,6179200.0,2663.0,3,2662.0,4
rb1805,20170606,20170605,210030500,2663.0,232,84840,6179200.0,2664.0,17,2663.0,1
rb1805,20170606,20170605,210031000,2663.0,234,84840,6232460.0,2663.0,17,2662.0,4
rb1805,20170606,20170605,210031500,2662.0,242,84848,6445420.0,2662.0,86,2661.0,4
rb1805,20170606,20170605,210032500,2662.0,242,84848,6445420.0,2662.0,86,2661.0,4
rb1805,20170606,20170605,210033000,2662.0,242,84848,6445420.0,2662.0,86,2661.0,4
rb1805,20170606,20170605,210033500,2662.0,242,84848,6445420.0,2662.0,86,2661.0,7
rb1805,20170606,20170605,210034000,2662.0,262,84868,6977820.0,2662.0,76,2661.0,7
rb1805,20170606,20170605,210034500,2662.0,262,84868,6977820.0,2662.0,76,2661.0,7
rb1805,20170606,20170605,210035000,2662.0,262,84868,6977820.0,2662.0,76,2661.0,7
rb1805,20170606,20170605,210036000,2662.0,272,84868,7244020.0,2662.0,71,2661.0,7
rb1805,20170606,20170605,210036500,2662.0,274,84870,7297260.0,2662.0,70,2661.0,7
rb1805,20170606,20170605,210037000,2662.0,274,84870,7297260.0,2662.0,70,2661.0,17
rb1805,20170606,20170605,210037500,2662.0,276,84872,7350500.0,2662.0,69,2661.0,17
rb1805,20170606,20170605,210038000,2662.0,366,84956,9745940.0,2662.0,42,2660.0,13
rb1805,20170606,20170605,210038500,2662.0,366,84956,9745940.0,2661.0,30,2660.0,13
rb1805,20170606,20170605,210039000,2662.0,370,84960,9852420.0,2661.0,28,2660.0,13
rb1805,20170606,20170605,210039500,2662.0,370,84960,9852420.0,2661.0,28,2660.0,14
rb1805,20170606,20170605,210040500,2661.0,372,84962,9905640.0,2661.0,45,2660.0,14
rb1805,20170606,20170605,210041000,2660.0,402,84992,10703640.0,2660.0,1,2659.0,3
rb1805,20170606,20170605,210041500,2661.0,406,84994,10810060.0,2661.0,44,2660.0,2
rb1805,20170606,20170605,210042000,2660.0,408,84996,10863260.0,2660.0,3,2659.0,3
rb1805,20170606,20170605,210042500,2660.0,410,84996,10916460.0,2661.0,44,2659.0,3
rb1805,20170606,20170605,210043000,2660.0,410,84996,10916460.0,2661.0,44,2659.0,3
rb1805,20170606,20170605,210043500,2661.0,520,85106,13843560.0,2660.0,19,2659.0,3
rb1805,20170606,20170605,210044000,2660.0,530,85112,14109540.0,2660.0,15,2659.0,2
rb1805,20170606,20170605,210044500,2660.0,532,85114,14162740.0,2660.0,14,2659.0,2
rb1805,20170606,20170605,210045000,2660.0,542,85124,14428740.0,2660.0,9,2659.0,2
rb1805,20170606,20170605,210045500,2660.0,542,85124,14428740.0,2660.0,17,2659.0,3
rb1805,20170606,20170605,210046000,2660.0,554,85136,14747940.0,2660.0,11,2659.0,4
rb1805,20170606,20170605,210046500,2660.0,554,85136,14747940.0,2660.0,11,2659.0,4
rb1805,20170606,20170605,210047000,2660.0,562,85144,14960700.0,2660.0,9,2659.0,20
rb1805,20170606,20170605,210047500,2660.0,574,85152,15279800.0,2660.0,19,2659.0,15
rb1805,20170606,20170605,210048000,2659.0,606,85176,16130680.0,2659.0,1,2658.0,3
rb1805,20170606,20170605,210048500,2659.0,606,85176,16130680.0,2659.0,37,2658.0,3
rb1805,20170606,20170605,210049000,2659.0,608,85178,16183860.0,2659.0,47,2658.0,3
rb1805,20170606,20170605,210049500,2659.0,620,85190,16502940.0,2659.0,40,2658.0,3
rb1805,20170606,20170605,210050000,2659.0,620,85190,16502940.0,2659.0,40,2658.0,3
rb1805,20170606,20170605,210050500,2659.0,620,85190,16502940.0,2659.0,40,2658.0,3
rb1805,20170606,20170605,210051000,2659.0,622,85190,16556120.0,2659.0,29,2658.0,3
rb1805,20170606,20170605,210051500,2658.0,650,85212,17300580.0,2658.0,27,2657.0,2
rb1805,20170606,20170605,210052000,2658.0,664,85222,17672700.0,2658.0,20,2657.0,3
rb1805,20170606,20170605,210052500,2657.0,668,85222,17778980.0,2658.0,20,2657.0,1
rb1805,20170606,20170605,210053000,2657.0,668,85222,17778980.0,2658.0,20,2656.0,6
rb1805,20170606,20170605,210053500,2657.0,668,85222,17778980.0,2658.0,20,2657.0,2
rb1805,20170606,20170605,210054000,2657.0,672,85222,17885260.0,2658.0,21,2656.0,6
rb1805,20170606,20170605,210054500,2657.0,672,85222,17885260.0,2657.0,1,2656.0,6
